1 0.00342448 0.000899015 1.79769e+308 1.79769e+308 inf inf
2 0.000349205 0.000396257 1.79769e+308 1.79769e+308 inf inf
3 0.000276042 0.000280173 0.000396257 1.79769e+308 12.4913 inf
4 0.000183253 0.000223261 0.000280173 1.79769e+308 10.5035 inf
5 0.000125979 0.00018454 0.000223261 1.79769e+308 9.3762 inf
6 0.00288423 0.000273189 0.00018454 1.79769e+308 8.52442 inf
7 0.000183019 0.000222199 0.00018454 1.79769e+308 8.52442 inf
8 0.000129494 0.00149914 0.00018454 1.79769e+308 8.52442 inf
9 0.000102047 0.000151316 0.00018454 1.79769e+308 8.52442 inf
10 8.67664e-05 0.000119849 0.000151316 1.79769e+308 7.71902 inf
11 0.00361466 0.00032535 0.000119849 1.79769e+308 6.86968 inf
12 0.000180655 0.000196462 0.000119849 1.79769e+308 6.86968 inf
13 0.000169818 0.000171824 0.000119849 1.79769e+308 6.86968 inf
14 0.00014959 0.000134076 0.000119849 1.79769e+308 6.86968 inf
15 0.000114496 0.000123678 0.000119849 1.79769e+308 6.86968 inf
16 8.86704e-05 0.000105038 0.000119849 1.79769e+308 6.86968 inf
17 0.000614363 0.000200786 0.000105038 1.79769e+308 6.43121 inf
18 6.84199e-05 0.000108084 0.000105038 1.79769e+308 6.43121 inf
19 6.12006e-05 9.7841e-05 0.000105038 1.79769e+308 6.43121 inf
20 5.92841e-05 8.9553e-05 9.7841e-05 1.79769e+308 6.20698 inf
21 5.23797e-05 8.49699e-05 8.9553e-05 1.79769e+308 5.93828 inf
22 4.79351e-05 7.53699e-05 8.49699e-05 1.79769e+308 5.78433 inf
23 0.000579566 0.000186669 7.53699e-05 1.79769e+308 5.44778 inf
24 8.41373e-05 0.000122896 7.53699e-05 1.79769e+308 5.44778 inf
25 7.83571e-05 9.84396e-05 7.53699e-05 1.79769e+308 5.44778 inf
26 6.54067e-05 9.03957e-05 7.53699e-05 1.79769e+308 5.44778 inf
27 5.09991e-05 8.05062e-05 7.53699e-05 1.79769e+308 5.44778 inf
28 4.7874e-05 7.0899e-05 7.53699e-05 1.79769e+308 5.44778 inf
29 4.26511e-05 6.96642e-05 7.0899e-05 1.79769e+308 5.28373 inf
30 0.00045349 0.000109831 6.96642e-05 1.79769e+308 5.23751 inf
31 5.84332e-05 8.79525e-05 6.96642e-05 1.79769e+308 5.23751 inf
32 5.60045e-05 0.000156106 6.96642e-05 1.79769e+308 5.23751 inf
33 4.62883e-05 7.11288e-05 6.96642e-05 1.79769e+308 5.23751 inf
